Date,2330,2317,2412,1301,1303,1326,2454,2308,2882,2881,MA20_2330,MA20_2317,MA20_2412,MA20_1301,MA20_1303,MA20_1326,MA20_2454,MA20_2308,MA20_2882,MA20_2881,new_2330,new_2317,new_2412,new_1301,new_1303,new_1326,new_2454,new_2308,new_2882,new_2881
2014-07-11,136.5,109.0,95.8,77.3,72.5,71.5,501.0,208.0,47.85,45.6,124.65,106.37500000000004,92.46000000000015,76.72999999999998,70.81499999999997,72.18000000000006,498.65,205.125,50.425000000000075,47.18000000000001,V,V,V,V,V,,V,V,,
2014-07-14,132.5,110.0,95.8,77.2,72.0,71.0,503.0,205.0,50.0,47.0,123.85,106.12500000000004,92.26000000000015,76.63999999999999,70.66999999999997,72.19000000000007,498.35,205.1,50.47750000000008,47.22000000000001,V,V,V,V,V,,V,,,
2014-07-15,133.0,111.0,95.9,77.8,72.5,71.3,496.0,206.0,51.0,48.55,123.3,105.85000000000002,92.06000000000013,76.56499999999998,70.56499999999997,72.25000000000007,497.675,205.15,50.405000000000065,47.18750000000001,V,V,V,V,V,,,V,V,V
2014-07-16,130.5,107.5,95.6,76.7,71.9,70.9,497.0,206.5,50.8,47.0,122.775,105.60000000000002,91.87500000000013,76.47,70.48999999999998,72.34500000000007,497.8,205.225,50.320000000000064,47.09500000000001,V,V,V,V,V,,,V,V,
2014-07-17,124.5,106.5,92.0,76.6,72.0,71.4,495.0,205.0,51.2,47.4,122.45,105.67500000000004,91.69500000000015,76.41,70.42499999999997,72.43000000000006,497.95,205.275,50.27000000000007,47.11750000000002,V,V,V,V,V,,,,V,V
2014-07-18,123.5,107.5,92.0,76.6,72.0,71.9,504.0,200.0,51.5,47.45,122.425,105.72500000000002,91.69500000000015,76.395,70.35499999999996,72.50000000000007,498.2,205.4,50.180000000000064,47.08750000000001,V,V,V,V,V,,V,,V,V
2014-07-21,123.5,110.5,91.6,77.1,72.0,72.0,507.0,204.0,51.6,47.7,122.4,105.72500000000002,91.69000000000015,76.33500000000002,70.25499999999997,72.50500000000005,498.0,205.775,50.055000000000064,47.01500000000001,V,V,,V,V,,V,,V,V
2014-07-22,124.5,110.0,91.9,77.2,71.9,72.5,517.0,208.0,51.6,48.2,122.425,105.62500000000004,91.76000000000015,76.32000000000002,70.21499999999996,72.57500000000006,498.15,205.95,49.945000000000064,46.96000000000001,V,V,V,V,V,,V,V,V,V
2014-07-24,125.0,110.5,92.0,77.0,72.1,72.3,513.0,209.0,53.1,48.7,122.475,105.55000000000004,91.83000000000015,76.325,70.16999999999996,72.64500000000007,497.9,205.925,49.890000000000065,46.97500000000001,V,V,V,V,V,,V,V,V,V
2014-07-25,123.0,108.0,91.6,77.0,71.5,72.8,507.0,205.5,53.0,49.3,122.45,105.45000000000002,91.89000000000016,76.32000000000002,70.09999999999997,72.72500000000007,497.9,205.85,49.780000000000065,46.965,V,V,,V,V,V,V,,V,V
2014-07-28,121.5,105.0,91.3,77.7,71.7,73.7,503.0,203.0,53.9,49.5,122.575,105.55000000000004,91.99000000000015,76.375,70.12499999999997,72.83000000000007,498.0,205.95,49.725000000000065,46.95,,,,V,V,V,V,,V,V
2014-07-29,124.0,105.0,91.6,77.7,72.0,73.9,498.0,206.0,50.1,47.5,122.75,105.82500000000002,92.10000000000015,76.39,70.13999999999996,72.89500000000007,497.9,206.15,49.62000000000005,46.91250000000001,V,,,V,V,V,V,,V,V
2014-07-30,124.5,104.5,91.6,78.7,71.7,74.6,502.0,205.0,50.9,48.6,122.775,106.07500000000002,92.19500000000015,76.405,70.13999999999996,72.95000000000006,497.75,206.2,49.70500000000005,46.96750000000001,V,,,V,V,V,V,,V,V
2014-07-31,121.0,103.5,91.5,77.3,70.1,73.3,469.0,206.0,50.4,47.5,122.825,106.45000000000002,92.29000000000015,76.39999999999998,70.16999999999996,73.01000000000008,497.7,206.4,49.765000000000036,47.015,,,,V,,V,,,V,V
2014-08-01,120.0,102.0,92.0,76.7,69.1,72.6,496.5,201.5,49.4,46.4,123.025,106.37500000000004,92.40000000000019,76.46,70.27499999999996,73.13500000000008,499.075,206.6,49.835000000000036,47.12000000000001,,,,V,,,,,,
2014-08-04,123.5,105.5,91.5,75.2,67.4,72.3,492.0,204.5,49.0,46.4,123.225,106.37500000000004,92.44500000000019,76.49999999999999,70.34499999999997,73.22500000000008,499.225,207.025,49.915000000000035,47.24,V,,,,,,,,,
2014-08-05,119.5,102.0,91.1,74.3,66.7,71.0,487.0,202.0,47.55,44.55,123.475,106.17500000000004,92.48000000000015,76.61499999999998,70.53999999999995,73.33500000000008,500.375,207.7,50.040000000000035,47.39,,,,,,,,,,
2014-08-06,120.5,103.5,91.1,76.2,69.3,71.5,503.0,201.5,48.6,45.25,123.8,106.10000000000002,92.5200000000002,76.77,70.74999999999997,73.48500000000007,501.775,208.35,50.197500000000026,47.61000000000001,,,,,,,V,,,
2014-08-07,121.5,103.5,91.8,75.3,69.3,71.9,492.0,208.0,48.7,45.55,124.175,105.97500000000002,92.61000000000021,76.835,70.83499999999997,73.61500000000008,502.325,209.125,50.34250000000005,47.84750000000001,,,,,,,,,,
2014-08-08,120.5,102.5,91.5,75.0,68.6,71.2,490.5,208.0,48.3,45.45,124.475,105.79500000000004,92.64500000000021,76.975,70.90499999999997,73.73500000000007,503.475,209.2,50.49750000000004,48.06500000000001,,,,,,,,,,
2014-08-11,120.5,104.0,91.8,75.5,69.6,71.7,495.0,207.5,48.9,46.4,124.8,105.69500000000002,92.67000000000021,77.12499999999999,70.99999999999997,73.87500000000007,504.6,209.15,50.682500000000026,48.28500000000001,,,,,,,,,,
2014-08-12,121.5,104.5,91.8,75.7,69.9,72.2,489.5,206.0,48.55,46.35,125.125,105.59500000000004,92.6950000000002,77.21499999999997,71.04999999999998,73.99000000000007,505.85,209.025,50.85750000000003,48.47500000000001,,,,,,,,,,
2014-08-13,122.5,106.0,92.2,75.9,71.0,73.2,498.5,207.5,49.3,46.7,125.3,105.42000000000004,92.70000000000022,77.21999999999998,70.99999999999997,73.96500000000006,507.025,208.975,51.03000000000003,48.65750000000001,,V,,,V,,,,,
2014-08-14,124.0,109.0,92.0,75.5,70.6,72.6,500.0,207.5,49.8,47.45,125.425,105.12000000000003,92.6800000000002,77.19999999999997,70.87499999999997,73.88000000000007,507.6,208.6,51.15000000000003,48.80250000000001,,V,,,,,,,,
2014-08-15,124.0,107.5,92.0,76.3,70.6,72.8,500.0,207.5,49.4,46.8,125.375,104.64000000000004,92.68500000000022,77.19499999999998,70.73499999999999,73.82500000000006,507.9,207.875,51.20500000000003,48.88000000000001,,V,,,,,,,,
2014-08-18,123.0,107.5,91.9,75.4,70.0,72.0,500.0,207.5,49.0,46.0,125.35,104.31500000000004,92.6650000000002,77.14499999999998,70.62499999999999,73.76000000000008,507.95,207.575,51.23500000000003,48.96500000000001,,V,,,,,,,,
2014-08-19,124.0,108.5,93.0,76.8,71.2,73.4,510.0,207.5,49.4,46.6,125.325,103.91500000000003,92.64000000000021,77.12499999999997,70.51499999999999,73.72500000000007,507.8,207.05,51.27250000000002,49.08000000000001,,V,V,,V,,V,V,,
2014-08-20,125.5,108.5,93.3,77.3,71.0,73.9,512.0,207.5,50.5,48.5,125.35,103.54000000000003,92.57500000000022,77.04499999999999,70.35999999999999,73.64500000000007,507.175,206.5,51.31250000000002,49.17250000000002,V,V,V,V,V,V,V,V,,
2014-08-21,124.5,108.5,93.2,76.9,70.7,73.9,513.0,207.5,50.9,48.5,125.325,103.21500000000003,92.5100000000002,76.93499999999997,70.23999999999998,73.53000000000007,506.575,205.775,51.32250000000002,49.19750000000002,,V,V,,V,V,V,V,,
2014-08-22,125.5,110.0,93.6,78.1,72.0,74.9,509.0,207.5,51.9,49.0,125.35,102.84000000000003,92.45000000000022,76.82999999999997,70.11999999999998,73.38500000000005,505.775,205.0,51.31750000000002,49.23000000000002,V,V,V,V,V,V,V,V,V,
2014-08-25,125.0,110.5,93.5,78.0,72.0,75.0,501.0,207.0,51.8,48.75,125.175,102.36500000000004,92.35000000000021,76.59999999999998,69.87499999999997,73.20500000000004,505.025,204.2,51.26250000000001,49.232500000000016,,V,V,V,V,V,,V,V,
2014-08-26,124.5,110.0,93.5,78.0,72.0,75.0,495.0,207.0,51.8,48.6,125.05,101.86500000000004,92.2600000000002,76.37499999999997,69.57499999999996,72.98000000000005,503.625,203.35,51.17000000000001,49.20500000000003,,V,V,V,V,V,,V,V,
2014-08-27,125.5,112.0,93.5,78.6,72.3,75.8,501.0,209.0,52.1,49.55,124.975,101.39000000000004,92.17500000000021,76.13999999999997,69.26999999999997,72.78000000000004,501.275,202.4,51.08500000000002,49.18250000000002,V,V,V,V,V,V,,V,V,V
2014-08-28,125.0,102.0,93.7,78.5,72.2,75.8,496.5,210.0,51.8,49.6,124.8,100.79000000000003,92.07500000000022,75.85999999999999,68.96999999999997,72.53500000000005,498.75,201.4,50.98000000000001,49.07750000000003,V,V,V,V,V,V,,V,V,V
2014-08-29,124.0,102.0,92.9,77.5,70.5,74.4,499.5,210.0,51.0,48.8,124.6,100.54500000000004,91.96500000000022,75.60999999999999,68.73499999999997,72.29500000000004,496.675,200.45,50.89500000000001,48.922500000000035,,V,V,V,V,V,V,V,V,
2014-09-01,128.5,101.5,92.2,77.5,71.3,74.5,515.0,218.0,51.5,49.4,124.425,100.32500000000002,91.8700000000002,75.33499999999998,68.59499999999997,72.08000000000004,493.95,199.325,50.85000000000001,48.81750000000004,V,V,V,V,V,V,V,V,V,V
2014-09-02,126.0,100.5,91.9,77.4,70.9,74.0,515.0,215.0,50.7,48.95,124.0,100.05000000000004,91.8450000000002,75.06499999999997,68.35999999999997,71.87000000000003,490.725,198.025,50.75250000000001,48.68250000000005,V,V,V,V,V,V,V,V,,V
2014-09-03,128.0,101.0,92.9,77.5,71.0,74.1,514.0,217.0,51.5,50.0,123.775,99.94500000000002,91.83500000000019,74.76499999999997,68.13499999999996,71.66000000000005,487.85,196.85,50.67250000000002,48.560000000000045,V,V,V,V,V,V,V,V,V,V
2014-09-04,127.5,99.9,92.5,78.1,70.7,74.3,515.0,209.5,51.8,49.9,123.425,99.77000000000004,91.76500000000021,74.43499999999997,67.92499999999997,71.41000000000005,484.95,195.55,50.52750000000002,48.390000000000036,V,V,V,V,V,V,V,V,V,V
2014-09-05,127.0,100.5,92.0,78.0,70.5,74.0,513.0,207.0,52.0,49.85,123.275,99.74000000000004,91.73000000000015,74.10499999999998,67.76999999999995,71.18000000000005,481.95,194.6,50.43750000000002,48.297500000000035,V,V,V,V,V,V,V,V,V,V
2014-09-09,127.0,102.0,92.3,77.3,70.6,74.0,520.0,205.0,52.4,50.2,123.225,99.64000000000004,91.68500000000016,73.74999999999999,67.56499999999997,70.92000000000004,479.6,193.975,50.33750000000002,48.195000000000036,V,V,V,V,V,V,V,V,V,V
2014-09-10,125.0,101.0,91.9,75.8,68.9,71.7,513.0,205.0,52.0,50.0,123.125,99.42000000000004,91.62500000000016,73.42499999999998,67.32499999999996,70.63000000000005,476.375,193.625,50.21750000000002,48.09500000000004,V,V,V,V,V,V,V,V,V,V
2014-09-11,125.0,100.0,91.8,75.5,68.5,71.5,510.0,200.0,51.7,49.6,123.0,99.20500000000004,91.60500000000015,73.18999999999998,67.10499999999996,70.42500000000005,472.875,192.875,50.09250000000002,47.99500000000004,V,V,V,V,V,V,V,V,V,V
2014-09-12,123.0,99.4,92.1,75.4,67.8,71.5,506.0,193.0,50.9,49.0,123.0,99.08500000000002,91.58500000000019,72.96499999999997,66.92999999999996,70.28500000000004,468.375,192.35,50.00750000000002,47.98250000000004,,V,V,V,V,V,V,V,V,V
2014-09-15,123.5,101.0,91.6,75.3,68.4,71.5,501.0,201.5,50.0,48.5,122.875,98.90500000000002,91.53500000000015,72.66999999999999,66.72499999999997,70.11000000000004,463.225,191.925,49.87000000000002,47.952500000000036,V,V,V,V,V,V,V,V,V,V
2014-09-16,122.5,99.5,91.4,75.0,67.8,71.3,497.0,197.0,49.75,48.3,122.75,98.65500000000002,91.52500000000019,72.37499999999999,66.48999999999997,69.94500000000004,459.1,191.275,49.81750000000002,47.992500000000035,,V,,V,V,V,V,V,,V
2014-09-17,124.5,101.0,91.7,75.2,68.1,71.8,497.5,196.5,50.2,48.45,122.7,98.355,91.53000000000016,72.02499999999998,66.13999999999996,69.75000000000004,455.6,190.7,49.72750000000002,48.015000000000036,V,V,V,V,V,V,V,V,V,V
2014-09-18,125.0,102.0,92.0,75.1,68.6,71.6,500.0,193.0,50.7,49.0,122.55,97.915,91.5200000000002,71.64999999999998,65.74499999999998,69.50500000000005,451.825,190.225,49.55750000000002,47.992500000000035,V,V,V,V,V,V,V,V,V,V
2014-09-19,125.0,101.0,92.0,74.8,68.3,71.0,497.0,192.0,50.8,49.15,122.475,97.265,91.43500000000016,71.16499999999998,65.24499999999998,69.18500000000007,447.825,189.825,49.29750000000002,47.862500000000026,V,V,V,V,V,V,V,V,V,V
2014-09-22,122.0,100.5,91.6,73.5,67.1,71.3,494.0,191.5,50.8,49.05,122.525,96.875,91.39000000000016,70.735,64.78499999999997,68.95000000000006,443.875,189.475,49.08750000000002,47.77000000000003,,V,V,V,V,V,V,V,V,V
2014-09-23,122.5,100.5,91.7,73.5,66.0,70.5,473.0,190.0,49.95,48.2,122.675,96.525,91.3950000000002,70.375,64.39499999999997,68.72500000000005,440.175,189.125,48.89250000000002,47.69000000000004,,V,V,V,V,V,V,V,V,V
2014-09-24,123.0,100.5,91.8,73.3,65.9,71.0,448.0,188.0,50.1,48.15,123.0,96.2,91.39000000000016,70.095,64.11499999999998,68.60000000000005,437.8,188.9,48.75750000000002,47.667500000000025,,V,V,V,V,V,V,,V,V
2014-09-25,122.0,100.0,91.5,73.0,66.3,70.9,450.5,189.0,50.0,47.45,123.225,95.925,91.37000000000019,69.83000000000001,63.84499999999997,68.44500000000006,436.4,188.775,48.60250000000002,47.675000000000026,,V,V,V,V,V,V,V,V,
2014-09-26,121.0,97.1,91.5,73.5,67.5,71.0,455.0,191.0,50.1,46.5,123.4,95.585,91.3800000000002,69.56,63.54499999999997,68.30000000000005,434.825,188.575,48.41750000000002,47.70500000000003,,V,V,V,V,V,V,V,V,
2014-09-29,120.5,97.6,91.0,72.0,67.7,70.1,445.0,187.5,50.1,46.7,123.75,95.43,91.38500000000019,69.285,63.18999999999998,68.16500000000005,432.975,188.2,48.26250000000002,47.81000000000003,,V,,V,V,V,V,,V,
2014-09-30,120.0,96.0,91.7,72.1,66.6,70.3,450.5,192.0,49.55,46.7,124.125,95.32500000000002,91.43500000000016,69.115,62.86999999999997,68.14500000000007,431.975,188.0,48.21500000000002,48.01500000000003,,V,V,V,V,V,V,V,V,
2014-10-01,121.5,98.4,91.7,71.4,66.4,69.8,457.5,191.5,49.1,46.5,124.575,95.275,91.47000000000016,69.0,62.634999999999984,68.14000000000007,431.225,187.85,48.232500000000016,48.240000000000016,,V,V,V,V,V,V,V,V,
2014-10-02,121.0,97.5,91.5,70.9,66.8,69.1,456.0,191.0,48.6,46.6,124.925,95.115,91.5200000000002,68.945,62.44499999999997,68.18500000000007,429.775,187.15,48.25000000000002,48.46000000000002,,V,,V,V,V,V,V,V,
2014-10-03,124.5,99.3,91.8,71.5,67.6,69.7,455.0,190.5,50.0,48.05,125.4,95.04,91.5800000000002,68.91,62.24999999999998,68.27000000000007,428.625,186.7,48.32000000000002,48.70000000000002,,V,V,V,V,V,V,V,V,
2014-10-06,126.0,98.5,91.1,70.9,66.4,68.8,466.0,194.5,50.0,47.8,125.725,94.98,91.6150000000002,68.85999999999999,62.03999999999999,68.30000000000007,427.75,186.125,48.31750000000002,48.86250000000002,V,V,,V,V,V,V,V,V,
2014-10-07,125.0,97.6,91.1,70.8,65.8,68.2,455.5,198.0,50.0,48.2,126.025,94.93,91.68500000000022,68.835,61.88999999999999,68.36000000000007,426.15,185.1,48.29250000000002,49.02250000000002,,V,,V,V,,V,V,V,
2014-10-08,122.5,96.7,91.5,71.1,64.5,67.6,443.0,190.0,49.5,48.0,126.375,94.96,91.75000000000021,68.785,61.704999999999984,68.46000000000006,424.7,183.7,48.24500000000002,49.15250000000002,,V,,V,V,,V,V,V,
2014-10-09,125.0,97.6,91.4,71.0,65.0,68.7,420.0,189.5,50.0,49.35,126.85,94.92000000000002,91.80000000000021,68.72999999999999,61.59999999999999,68.56000000000007,423.2,182.7,48.22000000000001,49.26750000000003,,V,,V,V,V,,V,V,V
2014-10-13,120.5,95.8,91.1,69.5,63.7,68.0,403.0,184.5,48.15,48.4,127.15,94.85500000000002,91.84000000000022,68.645,61.42999999999999,68.55500000000006,423.55,181.85,48.17250000000002,49.32000000000002,,V,,V,V,,,V,,
2014-10-14,121.0,96.0,91.4,69.4,63.7,68.2,418.5,188.5,48.95,49.3,127.85,94.98000000000002,91.92000000000021,68.66999999999999,61.43499999999998,68.68000000000006,426.0,181.375,48.26500000000002,49.47000000000001,,V,,V,V,,,V,V,
2014-10-15,121.5,93.5,91.5,68.0,60.8,67.4,427.0,185.5,47.95,48.75,128.5,95.06500000000004,91.99000000000021,68.67999999999998,61.40999999999998,68.77500000000006,427.35,180.75,48.30750000000001,49.57000000000001,,,,,,,,V,,
2014-10-16,121.5,92.2,91.5,67.7,60.2,66.9,422.0,187.0,46.8,48.0,129.025,95.19000000000004,92.03500000000021,68.70499999999998,61.44499999999998,68.83000000000007,428.4,180.275,48.35750000000001,49.63750000000001,,,,,,,,V,,
2014-10-17,123.5,89.0,90.3,65.4,58.6,65.2,420.0,185.0,45.5,46.4,129.65,95.48000000000002,92.0850000000002,68.73499999999999,61.54999999999998,68.93000000000005,430.0,179.725,48.48250000000001,49.77750000000001,,,,,,,,V,,
2014-10-20,126.0,93.2,91.1,66.2,59.1,66.3,418.0,185.0,46.6,47.3,130.225,95.87000000000002,92.21500000000022,68.86499999999998,61.72499999999998,69.09500000000007,431.775,178.975,48.69750000000001,49.99750000000001,,,,,,,,V,,
2014-10-21,125.0,93.5,91.7,66.3,59.3,66.8,420.0,184.5,46.9,47.45,130.575,95.99,92.2900000000002,68.93999999999997,61.83499999999998,69.14000000000007,433.275,178.225,48.85000000000001,50.12500000000002,,,,,,,,V,,
2014-10-22,129.0,94.0,91.6,67.9,60.4,68.0,425.5,185.5,47.25,47.75,130.9,96.09,92.34000000000022,69.07999999999997,61.96499999999999,69.22500000000005,434.15,177.5,48.9725,50.24250000000001,,,,,,,,V,,
2014-10-23,127.5,95.0,91.4,68.0,60.5,67.9,420.0,185.5,47.0,48.3,131.25,96.19,92.42000000000021,69.17499999999997,62.03999999999999,69.27000000000007,434.875,176.775,49.09500000000001,50.36500000000001,,,,,,,,V,,
2014-10-24,125.5,93.2,91.7,67.6,60.3,68.0,419.0,185.0,46.3,48.05,131.825,96.275,92.53000000000021,69.28499999999997,62.15999999999999,69.35500000000005,435.875,176.025,49.24500000000001,50.49,,,,,,,,V,,
2014-10-27,128.0,94.0,91.6,68.0,60.4,68.3,418.0,183.5,47.0,48.6,132.475,96.43,92.6200000000002,69.40499999999997,62.31999999999999,69.43500000000004,437.175,175.55,49.42,50.6075,,,,,,,,V,,
2014-10-28,128.0,95.5,92.0,68.6,61.3,69.7,425.0,183.5,49.15,50.8,133.0,96.555,92.70000000000022,69.56499999999997,62.50499999999998,69.51000000000005,438.775,175.525,49.57,50.7225,,,,,,V,,V,,V
2014-10-29,129.0,95.0,92.4,69.8,61.9,70.2,435.5,189.0,49.9,51.2,133.55,96.6,92.72000000000021,69.65499999999999,62.60999999999999,69.50000000000004,440.025,175.35,49.605,50.7025,,,,V,,V,,V,V,V
2014-10-30,128.5,95.2,92.7,70.3,62.6,70.7,428.5,177.5,49.45,50.9,134.05,96.715,92.7300000000002,69.68499999999999,62.71999999999999,69.46000000000005,441.1,174.95,49.5825,50.6675,,,,V,,V,,V,,V
2014-10-31,130.5,96.0,92.7,70.2,62.9,70.8,433.0,182.0,50.0,51.4,134.625,96.81,92.72500000000021,69.69999999999999,62.81499999999998,69.43000000000004,442.925,175.475,49.6,50.63249999999999,,,,V,V,V,,V,V,V
2014-11-03,131.0,98.1,92.5,70.5,63.4,70.3,437.5,179.0,49.95,51.3,135.175,96.86,92.74000000000021,69.73999999999998,62.90999999999998,69.39000000000004,444.525,175.725,49.59499999999999,50.5975,,V,,V,V,V,,V,V,V
2014-11-04,132.0,97.5,92.5,70.4,63.4,70.0,434.0,174.0,49.5,51.0,135.625,96.72,92.73500000000021,69.69999999999999,62.894999999999975,69.28500000000005,445.8,176.0,49.49749999999999,50.5,,V,,V,V,V,,,V,V
2014-11-05,132.0,98.2,92.4,69.8,62.1,70.2,426.5,170.0,49.05,50.8,135.9,96.48,92.72000000000021,69.66499999999999,62.864999999999974,69.16000000000005,446.75,176.3,49.34999999999999,50.3625,,V,,V,,V,,,,V
2014-11-06,132.0,95.9,92.5,70.0,62.4,69.6,413.0,170.0,49.0,50.3,136.2,96.295,92.73500000000021,69.71,62.97499999999997,69.05500000000004,448.525,177.0,49.272499999999994,50.31,,,,V,,V,,,,
2014-11-07,131.0,96.3,92.2,69.3,61.6,68.6,427.0,172.5,49.05,50.4,136.55,96.265,92.75000000000021,69.75999999999999,63.12499999999997,69.01500000000004,451.225,177.675,49.20249999999999,50.31,,V,,,,,,,,V
2014-11-10,134.5,98.3,92.7,70.0,63.8,70.5,452.0,175.0,50.0,51.4,136.875,96.11,92.78000000000021,69.845,63.33999999999998,68.98000000000005,452.775,178.3,49.12499999999999,50.315,,V,,V,V,V,,,V,V
2014-11-11,134.0,97.7,92.8,69.6,63.2,70.1,445.5,176.0,49.8,51.3,137.05,95.79,92.79500000000021,69.87499999999999,63.40999999999998,68.82000000000005,451.975,178.825,49.009999999999984,50.305,,V,V,,,V,,,V,V
2014-11-12,132.0,96.0,92.4,68.5,61.5,68.5,448.0,176.0,48.95,50.1,137.25,95.405,92.7900000000002,69.88499999999999,63.46999999999999,68.65000000000006,451.6,179.175,48.88749999999999,50.26000000000001,,V,,,,,,,V,
2014-11-13,134.0,98.0,92.5,68.3,62.3,68.9,454.0,176.0,49.3,50.8,137.45,95.085,92.77500000000019,69.89999999999999,63.56499999999998,68.54500000000007,450.7,179.6,48.76499999999999,50.25250000000001,,V,,,,V,V,,V,V
2014-11-14,135.0,96.8,92.9,68.0,62.1,68.5,455.5,170.0,49.8,50.8,137.475,94.68,92.7400000000002,69.88499999999999,63.57499999999999,68.39000000000007,449.7,179.875,48.615,50.20500000000001,,V,V,,,V,V,,V,V
2014-11-17,133.0,95.6,92.6,67.7,61.3,67.2,448.0,170.0,49.65,49.85,137.475,94.32,92.6900000000002,69.85,63.56999999999999,68.22500000000005,448.95,180.4,48.45,50.15250000000001,,V,,,,,,,V,
2014-11-18,131.5,95.5,92.7,69.1,61.9,68.5,437.5,170.0,49.35,49.8,137.625,93.925,92.64000000000021,69.76499999999999,63.50999999999999,68.04500000000004,448.525,180.725,48.255,50.12000000000002,,V,V,,,V,,,V,
2014-11-19,136.0,96.0,93.2,69.8,61.9,68.9,440.0,171.0,49.7,50.2,137.7,93.45000000000002,92.60500000000015,69.63,63.44999999999999,67.83000000000007,448.55,181.4,48.07749999999999,50.06500000000002,,V,V,V,,V,,,V,V
2014-11-20,139.0,96.7,93.6,70.2,62.9,69.6,440.0,170.5,50.0,50.8,137.425,92.865,92.53500000000015,69.395,63.31499999999998,67.48500000000004,448.55,181.7,47.84499999999999,49.94000000000002,V,V,V,V,,V,,,V,V
2014-11-21,138.5,96.3,93.5,70.0,63.5,69.6,445.0,175.5,49.8,50.4,137.05,92.27,92.4550000000002,69.18499999999999,63.16999999999998,67.14000000000007,448.825,182.275,47.55999999999999,49.787500000000016,V,V,V,V,V,V,,,V,V
2014-11-24,138.5,96.5,93.2,71.2,64.1,69.8,450.0,183.0,50.0,50.9,137.025,91.735,92.40500000000016,69.02,62.99999999999998,66.85500000000006,449.425,182.75,47.33749999999999,49.69250000000002,V,V,V,V,V,V,V,V,V,V
2014-11-25,139.0,96.4,92.4,70.4,63.4,69.5,450.0,180.0,49.85,50.4,137.025,91.31,92.37500000000016,68.85999999999999,62.87499999999998,66.59000000000006,449.675,182.9,47.14499999999999,49.62000000000002,V,V,V,V,V,V,V,,V,V
2014-11-26,139.0,97.3,92.6,70.4,64.1,69.4,457.0,181.0,49.45,50.5,136.95,90.855,92.35500000000015,68.77499999999999,62.824999999999974,66.36500000000007,450.075,183.2,46.959999999999994,49.59750000000001,V,V,V,V,V,V,V,,V,V
2014-11-27,140.0,97.1,92.6,70.6,64.5,70.1,465.0,188.0,49.8,50.2,136.9,90.38,92.37500000000016,68.83999999999999,62.85499999999998,66.25000000000007,450.45,183.7,46.81249999999999,49.58250000000002,V,V,V,V,V,V,V,V,V,V
2014-11-28,141.5,97.0,93.0,71.0,64.8,70.0,465.0,187.0,49.9,50.7,136.775,89.91499999999998,92.39000000000021,68.85999999999999,62.84499999999999,66.06500000000007,450.275,183.525,46.63749999999998,49.57000000000002,V,V,V,V,V,V,V,V,V,V
2014-12-01,140.0,95.3,92.4,69.7,63.1,68.2,463.0,184.5,48.0,49.35,136.65,89.465,92.39000000000021,68.87499999999999,62.84499999999999,65.91500000000006,450.225,183.475,46.46749999999999,49.55000000000002,V,V,V,V,V,V,V,V,V,
2014-12-02,137.5,92.7,92.2,69.7,62.8,67.5,453.0,180.0,46.55,48.25,136.575,89.12,92.41000000000015,68.93999999999998,62.91499999999999,65.87000000000006,450.3,183.575,46.40499999999999,49.60250000000002,V,V,,V,,V,V,,V,
2014-12-03,138.0,94.5,92.7,70.7,64.3,68.1,462.0,184.0,47.5,49.75,136.75,88.875,92.46000000000019,69.05999999999997,63.045,65.87500000000007,451.025,184.075,46.41999999999999,49.725000000000016,V,V,V,V,V,V,V,,V,V
2014-12-04,139.0,95.3,92.8,71.0,65.4,68.8,467.0,183.5,47.6,50.3,136.85,88.53999999999998,92.48500000000016,69.12999999999997,63.05999999999999,65.80000000000005,451.025,184.35,46.38749999999999,49.78250000000001,V,V,V,V,V,V,V,,V,V
2014-12-05,137.5,93.2,92.8,71.0,65.9,67.9,458.0,185.0,47.5,50.5,136.95,88.17,92.54500000000016,69.19499999999996,63.06499999999998,65.70500000000007,450.775,184.6,46.35499999999999,49.802500000000016,V,V,V,V,V,V,V,V,V,V
2014-12-08,138.0,91.9,93.0,70.6,65.2,67.3,436.0,185.5,47.7,51.2,137.05,87.87,92.55500000000019,69.21999999999997,62.96499999999999,65.61000000000007,450.975,184.85,46.29999999999999,49.79750000000002,V,V,V,V,V,V,,V,V,V
2014-12-09,138.0,90.0,92.7,69.8,64.4,66.7,438.0,183.0,47.35,50.4,136.825,87.5,92.53000000000016,69.13999999999997,62.79499999999998,65.42000000000007,452.075,184.625,46.16249999999999,49.66250000000001,V,V,V,V,V,V,,,V,V
2014-12-10,136.0,89.6,92.1,68.8,63.4,66.4,430.0,184.5,46.5,49.95,136.625,87.26,92.5200000000002,69.07499999999997,62.629999999999974,65.22000000000007,454.5,184.475,46.04499999999999,49.59250000000002,,V,,,V,V,,V,V,V
2014-12-11,134.5,89.9,91.8,68.0,62.5,65.8,434.0,181.5,46.3,49.85,136.725,87.12500000000001,92.55500000000019,69.23499999999999,62.61999999999997,65.13000000000005,457.25,184.325,45.99749999999999,49.59000000000002,,V,,,,V,,,V,V
2014-12-12,135.0,89.6,91.9,67.3,62.0,65.2,440.5,180.5,46.5,49.75,136.7,86.95500000000001,92.6150000000002,69.42499999999998,62.70499999999997,65.06500000000005,459.95,184.4,45.96999999999999,49.58000000000001,,V,,,,V,,,V,V
