Date,2330,2317,2412,1301,1303,1326,2454,2308,2882,2881,MA12_2330,MA26_2330,DIF_2330,MACD_2330,buff_2330,signal_2330,MA12_2317,MA26_2317,DIF_2317,MACD_2317,buff_2317,signal_2317,MA12_2412,MA26_2412,DIF_2412,MACD_2412,buff_2412,signal_2412,MA12_1301,MA26_1301,DIF_1301,MACD_1301,buff_1301,signal_1301,MA12_1303,MA26_1303,DIF_1303,MACD_1303,buff_1303,signal_1303,MA12_1326,MA26_1326,DIF_1326,MACD_1326,buff_1326,signal_1326,MA12_2454,MA26_2454,DIF_2454,MACD_2454,buff_2454,signal_2454,MA12_2308,MA26_2308,DIF_2308,MACD_2308,buff_2308,signal_2308,MA12_2882,MA26_2882,DIF_2882,MACD_2882,buff_2882,signal_2882,MA12_2881,MA26_2881,DIF_2881,MACD_2881,buff_2881,signal_2881
2014-08-22,125.5,108.03569,93.6,78.1,72.0,74.9,509.0,206.883,51.9,49.0,123.08333333333333,122.90384615384616,0.179487179487,-1.9020655270661138,1.0,,116.25297500000003,116.58790807692313,-0.334933076923,-1.6104334829070053,1.0,,92.34166666666668,91.95384615384616,0.387820512821,-0.43468660968745443,1.0,,76.14166666666678,76.52307692307703,-0.38141025641,-0.6478632478632202,1.0,,70.37500000000001,70.53461538461536,-0.159615384615,-0.9951566951547749,1.0,,72.80833333333341,72.71538461538474,0.0929487179487,0.02286324786321308,1.0,buy,500.7916666666667,500.96153846153845,-0.169871794872,-4.078703703702435,1.0,,206.84158333333303,205.29188461538433,1.54969871795,0.30595299145265664,1.0,,49.554166666666646,49.594507692307715,-0.0403410256411,-0.31433340455838893,1.0,,46.94166666666661,47.2519230769231,-0.310256410256,-0.6890669515676646,1.0,
2014-08-25,125.0,108.5268,93.5,78.0,72.0,75.0,501.0,206.385,51.8,48.75,123.375,122.96153846153847,0.413461538462,-1.4184472934481138,1.0,,115.80937583333338,116.21393730769236,-0.404561474359,-1.3478701994313385,1.0,,92.48333333333335,92.01153846153846,0.471794871795,-0.2429487179491211,1.0,,76.36666666666677,76.57692307692318,-0.210256410256,-0.6214387464386647,1.0,,70.60000000000001,70.53461538461536,0.0653846153846,-0.8534188034164861,1.0,,73.06666666666675,72.8346153846155,0.232051282051,0.00512820512810197,1.0,,501.5416666666667,500.84615384615387,0.695512820513,-3.1071937321921017,1.0,,206.7584999999997,205.56030769230742,1.19819230769,0.5250149572643233,1.0,,49.81249999999997,49.70036923076925,0.112130769231,-0.31157450142445564,1.0,,47.208333333333286,47.3019230769231,-0.0935897435898,-0.6729344729351979,1.0,
2014-08-26,124.5,108.03569,93.5,78.0,72.0,75.0,495.0,206.385,51.8,48.6,123.70833333333333,123.0,0.708333333333,-0.9626068376077804,1.0,,115.41651333333338,115.69415538461544,-0.277642051282,-1.0743382407415607,1.0,,92.65000000000002,92.08461538461539,0.565384615385,-0.0658119658118989,1.0,,76.61666666666677,76.61153846153857,0.0051282051282,-0.560826210826087,1.0,,70.88333333333334,70.53461538461536,0.348717948718,-0.6775641025622638,1.0,,73.38333333333341,72.95000000000012,0.433333333333,0.02122507122487975,1.0,,501.9166666666667,500.38461538461536,1.53205128205,-2.101495726494324,1.0,,206.67541666666637,205.67534615384588,1.00007051282,0.6720007122499899,1.0,,50.104166666666636,49.80256538461539,0.301601282051,-0.2586800569800112,1.0,,47.47083333333328,47.33653846153848,0.134294871795,-0.5916666666674202,1.0,
2014-08-27,125.5,110.0,93.5,78.6,72.3,75.8,501.0,208.379,52.1,49.55,124.125,123.03846153846153,1.08653846154,-0.5074786324788916,1.0,,115.04984416666672,115.27107923076929,-0.221235064103,-0.8164764102574497,1.0,,92.79166666666669,92.14615384615385,0.645512820513,0.09900284900299,1.0,,76.87500000000011,76.66538461538472,0.209615384615,-0.4631054131053092,1.0,,71.10833333333333,70.54999999999997,0.558333333333,-0.466737891736375,1.0,,73.72500000000007,73.0769230769232,0.648076923077,0.07792022792010198,1.0,,502.4166666666667,499.7692307692308,2.64743589744,-1.0715811965798796,1.0,,206.80008333333305,205.71369230769204,1.08639102564,0.818995726494879,1.0,,50.37083333333331,49.91630000000001,0.454533333333,-0.17383589743590006,1.0,,47.733333333333285,47.388461538461556,0.344871794872,-0.47457264957342016,1.0,
2014-08-28,125.0,112.20005,93.7,78.5,72.2,75.8,496.5,209.376,51.8,49.6,124.41666666666667,123.0576923076923,1.35897435897,-0.06232193732222487,1.0,,114.8206866666667,114.93262038461543,-0.111933717949,-0.5817271082628941,1.0,,92.95000000000003,92.21538461538461,0.734615384615,0.2529202279203233,1.0,,77.10833333333345,76.71538461538472,0.392948717949,-0.327920227920087,1.0,,71.30000000000001,70.56153846153843,0.738461538462,-0.2274216524205972,1.0,,74.02500000000006,73.20384615384627,0.821153846154,0.17606837606826864,1.0,,503.0,498.9807692307692,4.01923076923,0.06517094017234262,1.0,,207.1324166666664,205.79038461538437,1.34203205128,0.9691887464376678,1.0,,50.641666666666644,50.01849615384616,0.62317051282,-0.051664529914566715,1.0,,48.00416666666661,47.4423076923077,0.561858974359,-0.3120014245021979,1.0,
2014-08-29,124.0,112.20005,92.9,77.5,70.5,74.4,499.5,209.376,51.0,48.8,124.54166666666667,123.01923076923077,1.52243589744,0.324786324786664,1.0,,114.45403000000003,114.5730061538462,-0.118976153846,-0.395552742165783,1.0,,93.00833333333337,92.25,0.758333333333,0.38910256410265665,1.0,,77.24166666666677,76.73461538461551,0.507051282051,-0.17058404558397589,1.0,,71.25833333333334,70.49999999999997,0.758333333333,0.004344729345291694,1.0,,74.12500000000006,73.2846153846155,0.840384615385,0.2905270655270464,1.0,,503.0833333333333,498.46153846153845,4.62179487179,0.9775641025645648,1.0,,207.34016666666642,205.82873076923053,1.51143589744,1.122229344728668,1.0,,50.78333333333331,50.03498076923077,0.748352564103,0.10229344729343329,1.0,,48.17916666666661,47.44615384615385,0.733012820513,-0.11481481481519792,1.0,
2014-09-01,128.5,111.65004,92.2,77.5,71.3,74.5,515.0,217.352,51.5,49.4,124.91666666666667,123.23076923076923,1.6858974359,0.656695156695553,1.0,,113.76653083333336,114.29800961538466,-0.531478782051,-0.3284667592592274,0.0,sell,93.02500000000003,92.27307692307691,0.751923076923,0.5033475783476566,1.0,,77.40833333333345,76.75384615384627,0.654487179487,0.0004985754985796539,1.0,,71.31666666666668,70.49230769230766,0.824358974359,0.22058404558406947,1.0,,74.28333333333339,73.35000000000012,0.933333333333,0.41816239316237974,1.0,,504.3333333333333,498.7692307692308,5.5641025641,1.8995726495723426,1.0,,208.2125833333331,206.3080769230767,1.90450641026,1.27420512820489,1.0,,50.92499999999998,50.074357692307686,0.850642307692,0.2650532763532111,1.0,,48.341666666666605,47.45000000000001,0.891666666667,0.09643874643891319,1.0,
2014-09-02,126.0,110.55002,91.9,77.4,70.9,74.0,515.0,214.361,50.7,48.95,125.08333333333333,123.40384615384616,1.67948717949,0.9373219373226641,1.0,,113.12486250000002,114.10762653846157,-0.982764038462,-0.3538312962963386,0.0,,93.01666666666671,92.29615384615384,0.720512820513,0.5863247863248899,1.0,,77.50000000000011,76.74230769230782,0.757692307692,0.1614672364672463,1.0,,71.34166666666667,70.46153846153844,0.880128205128,0.4032763532764028,1.0,,74.3833333333334,73.36153846153857,1.02179487179,0.5519230769224908,1.0,,505.5833333333333,499.2307692307692,6.35256410256,2.792378917377898,1.0,,208.83574999999976,206.76823076923054,2.06751923077,1.422987891737779,1.0,,51.033333333333324,50.05,0.983333333333,0.4265309116807666,1.0,,48.52083333333328,47.428846153846166,1.09198717949,0.31029202279246876,1.0,
2014-09-03,128.0,111.10002,92.9,77.5,71.0,74.1,514.0,216.355,51.5,50.0,125.5,123.5576923076923,1.94230769231,1.1752136752146642,1.0,,112.52902750000004,113.93839730769234,-1.40936980769,-0.4880993518516719,0.0,,93.10000000000004,92.34615384615384,0.753846153846,0.64330484330489,1.0,,77.67500000000011,76.7346153846155,0.940384615385,0.3195156695156907,1.0,,71.425,70.42307692307689,1.00192307692,0.5573361823358474,1.0,,74.5583333333334,73.36923076923088,1.1891025641,0.6902421652413019,1.0,,506.75,499.84615384615387,6.90384615385,3.574074074073453,1.0,,209.62508333333312,207.19003846153822,2.43504487179,1.5660990028488901,1.0,,51.24166666666665,50.103846153846156,1.13782051282,0.5745826210824333,1.0,,48.85416666666661,47.52500000000001,1.32916666667,0.5203347578355799,1.0,
2014-09-04,127.5,109.89005,92.5,78.1,70.7,74.3,515.0,208.878,51.8,49.9,125.79166666666667,123.67307692307692,2.11858974359,1.3906695156705533,1.0,,111.74069916666672,113.74378615384619,-2.00308698718,-0.673449786324672,0.0,,93.05833333333338,92.38076923076923,0.677564102564,0.6754985754985566,1.0,,77.78333333333346,76.71153846153858,1.07179487179,0.4809829059823574,1.0,,71.38333333333334,70.38461538461536,0.998717948718,0.686039886039514,1.0,,74.6333333333334,73.35769230769242,1.27564102564,0.8216524216514463,1.0,,507.1666666666667,500.34615384615387,6.82051282051,4.350783475782564,1.0,,209.79133333333314,207.36261538461514,2.42871794872,1.6637678062677792,1.0,,51.441666666666656,50.138461538461534,1.30320512821,0.7238655270658888,1.0,,49.129166666666606,47.57500000000002,1.55416666667,0.7274928774940244,1.0,
2014-09-05,127.0,110.55002,92.0,78.0,70.5,74.0,513.0,206.385,52.0,49.85,125.91666666666667,123.90384615384616,2.01282051282,1.5683760683769976,1.0,,111.00736833333337,113.61686423076927,-2.60949589744,-0.9184425000003387,0.0,,92.95000000000005,92.4,0.55,0.6841880341880011,0.0,sell,77.8416666666668,76.73846153846165,1.10320512821,0.6269230769230241,1.0,,71.34166666666667,70.39999999999998,0.941666666667,0.7834045584042252,1.0,,74.64166666666672,73.3846153846155,1.25705128205,0.935541310540224,1.0,,507.25,502.03846153846155,5.21153846154,4.852564102563342,1.0,,209.74983333333316,207.4009615384613,2.34887179487,1.7916210826211127,1.0,,51.566666666666656,50.199999999999996,1.36666666667,0.863258404559111,1.0,,49.24166666666661,47.66538461538463,1.57628205128,0.9130341880351133,1.0,
2014-09-08,127.0,110.55002,92.0,78.0,70.5,74.0,513.0,206.385,52.0,49.85,126.125,124.17307692307692,1.95192307692,1.706552706553331,1.0,,110.27403750000003,113.55340307692312,-3.27936557692,-1.2519673361823387,0.0,,92.85000000000004,92.4,0.45,0.6713675213674456,0.0,,77.93333333333347,76.78846153846163,1.14487179487,0.7535612535610019,1.0,,71.325,70.45384615384613,0.871153846154,0.8414529914526696,1.0,,74.65000000000006,73.43846153846165,1.21153846154,1.0220085470076685,1.0,,507.25,502.6730769230769,4.57692307692,5.190883190882231,0.0,sell,209.70833333333317,207.61188461538438,2.09644871795,1.913440883191113,1.0,,51.658333333333324,50.29999999999999,1.35833333333,0.9806730769234444,1.0,,49.35416666666661,47.798076923076934,1.55608974359,1.0710113960123355,1.0,
2014-09-09,127.0,112.20005,92.3,77.3,70.6,74.0,520.0,204.391,52.4,50.2,126.25,124.3076923076923,1.94230769231,1.8016381766388865,1.0,,110.62106750000004,113.40532730769233,-2.78425980769,-1.536747863247561,0.0,,92.74166666666672,92.43076923076924,0.310897435897,0.63418803418789,0.0,,77.86666666666679,76.86923076923087,0.997435897436,0.8410968660966686,1.0,,71.20833333333333,70.57692307692305,0.63141025641,0.8495726495723362,0.0,sell,74.57500000000006,73.50384615384627,1.07115384615,1.0690170940157797,1.0,,508.1666666666667,503.75,4.41666666667,5.387464387463343,0.0,,209.50066666666655,207.6310769230767,1.86958974359,2.000462962963335,0.0,sell,51.69999999999999,50.43076923076922,1.26923076923,1.0711950142453333,1.0,,49.454166666666616,47.94423076923078,1.50993589744,1.2004629629643355,1.0,
2014-09-10,125.0,111.10002,91.9,75.8,68.9,71.7,513.0,204.391,52.0,50.0,126.25,124.51923076923077,1.73076923077,1.842948717949998,0.0,sell,110.83550250000003,113.36302000000002,-2.5275175,-1.8051460612532277,0.0,,92.60833333333339,92.46153846153848,0.146794871795,0.5688746438745567,0.0,,77.68333333333345,76.92692307692317,0.75641025641,0.8814814814812242,0.0,sell,70.95,70.66153846153844,0.288461538462,0.7995726495723363,0.0,,74.30000000000007,73.53076923076935,0.769230769231,1.0632478632465576,0.0,sell,509.1666666666667,504.75,4.41666666667,5.431623931623344,0.0,,209.33449999999985,207.74611538461517,1.58838461538,2.0278354700855576,0.0,,51.71666666666666,50.60192307692307,1.11474358974,1.1258142450142221,0.0,sell,49.55833333333328,48.15384615384616,1.40448717949,1.294088319090002,1.0,
2014-09-11,125.0,110.0,91.8,75.5,68.5,71.5,510.0,199.406,51.7,49.6,126.29166666666667,124.6923076923077,1.59935897436,1.8514957264966645,0.0,,110.99919500000004,113.21494346153848,-2.21574846154,-2.0381207621081163,0.0,,92.46666666666671,92.48846153846156,-0.0217948717949,0.4821937321936789,0.0,,77.47500000000012,76.90000000000008,0.575,0.889031339031113,0.0,,70.65833333333333,70.6307692307692,0.0275641025641,0.7183760683757918,0.0,,74.0083333333334,73.53076923076935,0.477564102564,1.0229344729331131,0.0,,510.4166666666667,505.0192307692308,5.39743589744,5.517806267806677,0.0,,208.7529166666665,207.68861538461516,1.06430128205,1.9781538461533354,0.0,,51.708333333333336,50.72115384615385,0.987179487179,1.1523505698004444,0.0,,49.641666666666616,48.32115384615385,1.32051282051,1.3593660968674466,0.0,sell
2014-09-12,123.0,109.34004,92.1,75.4,67.8,71.5,506.0,192.427,50.9,49.0,126.08333333333333,124.75,1.33333333333,1.8123219373222201,0.0,,110.94419833333338,113.04148384615385,-2.09728551282,-2.212099287749117,1.0,buy,92.35000000000004,92.50000000000001,-0.15,0.38198005698001214,0.0,,77.20833333333344,76.90384615384623,0.304487179487,0.850142450142224,0.0,,70.28333333333333,70.5730769230769,-0.289743589744,0.5945868945865697,0.0,,73.65000000000008,73.51538461538473,0.134615384615,0.9341880341866686,0.0,,510.8333333333333,505.5576923076923,5.27564102564,5.485754985755566,0.0,,207.4235833333332,207.11342307692286,0.31016025641,1.8010042735033354,0.0,,51.60833333333333,50.80576923076923,0.802564102564,1.1470085470084443,0.0,,49.59583333333328,48.45384615384616,1.14198717949,1.3871794871811134,0.0,
2014-09-15,123.5,111.10002,91.6,75.3,68.4,71.5,501.0,200.901,50.0,48.5,125.95833333333333,124.86538461538461,1.09294871795,1.7471509971511092,0.0,,110.85252916666673,112.97802153846155,-2.12549237179,-2.3390691025633386,1.0,,92.17500000000003,92.50384615384617,-0.328846153846,0.2653846153845677,0.0,,76.94166666666678,76.9153846153847,0.0262820512821,0.7688746438744573,0.0,,69.96666666666665,70.5653846153846,-0.598717948718,0.43027065527034747,0.0,,73.29166666666674,73.5269230769232,-0.235256410256,0.7945156695148908,0.0,,511.2083333333333,505.96153846153845,5.24679487179,5.362891737892232,0.0,,206.71733333333316,206.86415384615364,-0.14682051282,1.5549665242155575,0.0,,51.458333333333336,50.87115384615385,0.587179487179,1.1029914529913334,0.0,,49.50416666666661,48.57115384615385,0.933012820513,1.3695156695170023,0.0,
2014-09-16,122.5,109.44999,91.4,75.0,67.8,71.3,497.0,196.415,49.75,48.3,125.83333333333333,124.9423076923077,0.891025641026,1.6303418803417762,0.0,,110.62335750000007,112.78763538461541,-2.16427788462,-2.422947777777783,1.0,,92.05000000000003,92.48846153846155,-0.438461538462,0.13290598290590105,0.0,,76.73333333333345,76.89615384615392,-0.16282051282,0.646296296296124,0.0,,69.74166666666666,70.49615384615383,-0.754487179487,0.2351139601140141,0.0,,73.0333333333334,73.51153846153858,-0.478205128205,0.6092592592587798,0.0,,511.0,506.03846153846155,4.96153846154,5.14707977208001,0.0,,205.6372499999998,206.46153846153825,-0.824288461538,1.192818376068002,0.0,,51.354166666666664,50.90384615384615,0.450320512821,1.0266025641025556,0.0,,49.46249999999995,48.64423076923077,0.818269230769,1.3127492877502245,0.0,
2014-09-17,124.5,111.10002,91.7,75.2,68.1,71.8,497.5,195.916,50.2,48.45,125.5,125.0576923076923,0.442307692308,1.4440883190882206,0.0,,110.57752250000009,112.63956153846155,-2.06203903846,-2.4294980056977824,1.0,,92.00833333333337,92.48461538461538,-0.476282051282,0.004700854700789921,0.0,,76.54166666666679,76.87692307692315,-0.335256410256,0.48995726495767955,0.0,,69.475,70.42692307692306,-0.951923076923,0.018376068376125203,0.0,,72.80833333333341,73.49615384615396,-0.687820512821,0.39109686609644645,0.0,,509.5416666666667,506.34615384615387,3.19551282051,4.744301994302232,0.0,,203.8509166666665,206.09723076923058,-2.24631410256,0.6733703703702243,0.0,,51.24583333333334,50.9673076923077,0.278525641026,0.912749287748778,0.0,,49.38333333333329,48.72500000000001,0.658333333333,1.2132122507127798,0.0,
2014-09-18,125.0,112.20005,92.0,75.1,68.6,71.6,500.0,192.427,50.7,49.0,125.41666666666667,125.15384615384616,0.262820512821,1.2496438746438874,0.0,,110.71502500000008,112.47033538461541,-1.75531038462,-2.3345885042733383,1.0,,92.0166666666667,92.47692307692309,-0.460256410256,-0.10754985754987675,0.0,,76.35000000000012,76.84615384615391,-0.496153846154,0.31225071225056844,0.0,,69.28333333333333,70.33461538461536,-1.05128205128,-0.2030626780624304,0.0,,72.6083333333334,73.43461538461548,-0.826282051282,0.1596153846151131,0.0,,508.2916666666667,506.40384615384613,1.88782051282,4.37500000000001,0.0,,202.02308333333318,205.54123076923057,-3.5181474359,0.021479344729113208,0.0,,51.24583333333334,51.02115384615385,0.224679487179,0.785861823360889,0.0,,49.38749999999995,48.81346153846154,0.574038461538,1.1018518518525577,0.0,
2014-09-19,125.0,111.10002,92.0,74.8,68.3,71.0,497.0,191.43,50.8,49.15,125.16666666666667,125.1923076923077,-0.025641025641,1.0299145299148873,0.0,,110.71502500000008,112.13187346153849,-1.41684846154,-2.127642158120005,1.0,,91.94166666666668,92.47692307692309,-0.535256410256,-0.21702279202276564,0.0,,76.12500000000011,76.81923076923084,-0.694230769231,0.10790598290601289,0.0,,69.05833333333332,70.24615384615382,-1.18782051282,-0.43183760683731925,0.0,,72.35000000000007,73.37307692307704,-1.02307692308,-0.08867521367599801,0.0,,506.875,506.28846153846155,0.586538461538,3.931623931624232,0.0,,199.94599999999983,204.94688461538442,-5.00088461538,-0.7671132478631092,0.0,,51.1875,51.05961538461539,0.127884615385,0.6491452991447778,0.0,,49.31666666666661,48.87884615384616,0.43782051282,0.9775997151003355,0.0,
2014-09-22,122.0,110.55002,91.6,73.5,67.1,71.3,494.0,190.931,50.8,49.05,124.70833333333333,125.11538461538461,-0.407051282051,0.7688746438747761,0.0,,110.77002250000008,111.83571884615388,-1.06569634615,-1.936690662393338,1.0,,91.86666666666667,92.46153846153847,-0.594871794872,-0.31766381766376567,0.0,,75.74166666666677,76.71153846153854,-0.969871794872,-0.1106837606837649,0.0,,68.75833333333333,70.11153846153844,-1.35320512821,-0.6523504273506525,0.0,,72.10000000000007,73.31538461538472,-1.21538461538,-0.3427350427348869,0.0,,505.125,506.0576923076923,-0.932692307692,3.3372507122506763,0.0,,198.45041666666648,204.33334615384595,-5.88292948718,-1.6285042735042203,0.0,,51.104166666666664,51.11346153846154,-0.00929487179488,0.5070868945864578,0.0,,49.24583333333328,48.96538461538462,0.280448717949,0.8409900284902244,0.0,
2014-09-23,122.5,110.55002,91.7,73.5,66.0,70.5,473.0,189.435,49.95,48.2,124.33333333333333,125.09615384615384,-0.762820512821,0.4918091168091094,0.0,,110.77002250000008,111.53956423076927,-0.769541730769,-1.7413600213676714,1.0,,91.84166666666668,92.45384615384614,-0.612179487179,-0.4019943019942101,0.0,,75.36666666666677,76.6384615384616,-1.27179487179,-0.33603988603932045,0.0,,68.38333333333333,69.95769230769228,-1.57435897436,-0.8593304843308748,0.0,,71.80833333333341,73.25769230769241,-1.44935897436,-0.589245014244998,0.0,,501.7916666666667,505.0192307692308,-3.22756410256,2.4878917378917875,0.0,,197.03791666666652,203.66226923076906,-6.6243525641,-2.5410306267797758,0.0,,50.93333333333334,51.150000000000006,-0.216666666667,0.35915242165234673,0.0,,49.108333333333285,49.050000000000004,0.0583333333333,0.6914173789172576,0.0,
2014-09-24,123.0,110.55002,91.8,73.3,65.9,71.0,448.0,187.441,50.1,48.15,124.0,125.0576923076923,-1.05769230769,0.1965811965813316,0.0,,110.77002250000008,111.20110384615388,-0.431081346154,-1.5430636752136713,1.0,,91.825,92.4076923076923,-0.582692307692,-0.4643162393161101,0.0,,74.97500000000011,76.50384615384623,-1.52884615385,-0.5698005698004316,0.0,,67.99999999999999,69.75384615384613,-1.75384615385,-1.0572649572657749,0.0,,71.55833333333341,73.16538461538472,-1.60705128205,-0.8208689458687758,0.0,,496.375,502.63461538461536,-6.25961538462,1.192663817662898,0.0,,195.4592499999998,202.91449999999983,-7.45525,-3.4876474358964424,0.0,,50.775000000000006,51.176923076923075,-0.401923076923,0.20480769230768006,0.0,,48.96666666666661,49.109615384615395,-0.142948717949,0.528810541310702,0.0,
2014-09-25,122.0,110.0,91.5,73.0,66.3,70.9,450.5,188.438,50.0,47.45,123.58333333333333,124.92307692307692,-1.33974358974,-0.10042735042644618,0.0,,110.58668500000009,110.84148884615388,-0.254803846154,-1.33834349002856,1.0,,91.75833333333334,92.33846153846153,-0.580128205128,-0.5121082621081101,0.0,,74.61666666666677,76.33846153846163,-1.72179487179,-0.7949430199423205,0.0,,67.64166666666665,69.5730769230769,-1.93141025641,-1.239672364673108,0.0,,71.30000000000007,73.0500000000001,-1.75,-1.0302706552704426,0.0,,490.5833333333333,500.2692307692308,-9.6858974359,-0.4697293447304351,0.0,,194.12983333333315,202.20507692307677,-8.07524358974,-4.419358974357554,0.0,,50.57500000000001,51.1576923076923,-0.582692307692,0.05089031339034671,0.0,,48.73749999999995,49.069230769230785,-0.331730769231,0.36506410256392424,0.0,
2014-09-26,121.0,106.81,91.5,73.5,67.5,71.0,455.0,190.433,50.1,46.5,123.25,124.78846153846153,-1.53846153846,-0.39280626780533506,0.0,,110.22918333333341,110.35918153846157,-0.129998205128,-1.1166219159550046,1.0,,91.72500000000001,92.27307692307691,-0.548076923077,-0.53646723646711,0.0,,74.42500000000011,76.20769230769238,-1.78269230769,-0.9959401709392206,0.0,,67.52499999999999,69.44999999999997,-1.925,-1.3870370370377747,0.0,,71.24166666666673,72.93846153846164,-1.69679487179,-1.1926638176631092,0.0,,485.75,498.03846153846155,-12.2884615385,-2.418091168095991,0.0,,192.96666666666647,201.57238461538446,-8.60571794872,-5.3592364672353305,0.0,,50.41666666666668,51.12692307692306,-0.710256410256,-0.09326923076909772,0.0,,48.445833333333276,48.992307692307705,-0.546474358974,0.20067663817647985,0.0,
2014-09-29,120.5,107.36002,91.0,72.0,67.7,70.1,445.0,186.943,50.1,46.7,122.875,124.59615384615384,-1.72115384615,-0.6830484330471128,0.0,,110.00918500000007,110.33319423076925,-0.324009230769,-0.9121476210826712,1.0,,91.65833333333335,92.17307692307692,-0.514743589744,-0.5449430199428879,1.0,buy,74.13333333333345,75.973076923077,-1.83974358974,-1.182264957263665,0.0,,67.45833333333333,69.28461538461536,-1.82628205128,-1.5061253561258858,0.0,,71.12500000000007,72.75384615384624,-1.62884615385,-1.3205128205125538,0.0,,480.3333333333333,495.5769230769231,-15.2435897436,-4.663105413111547,0.0,,191.92808333333315,200.8054615384614,-8.87737820513,-6.25402421652333,0.0,,50.28333333333334,51.05769230769229,-0.774358974359,-0.22934472934465328,0.0,,48.204166666666616,48.903846153846175,-0.69967948718,0.03201566951547982,0.0,
2014-09-30,120.0,105.60003,91.7,72.1,66.6,70.3,450.5,191.43,49.55,46.7,122.625,124.40384615384616,-1.77884615385,-0.9298433048424462,0.0,,109.69751750000007,110.22062615384617,-0.523108653846,-0.7411553561255602,1.0,,91.62500000000001,92.10384615384615,-0.478846153846,-0.5452279202277768,1.0,,73.85833333333345,75.74615384615392,-1.88782051282,-1.3547720797707763,0.0,,67.35833333333333,69.07692307692305,-1.71858974359,-1.591310541311108,0.0,,71.02500000000006,72.57307692307701,-1.54807692308,-1.4160968660968871,0.0,,475.7083333333333,493.63461538461536,-17.9262820513,-7.009971509979324,0.0,,191.8449999999998,200.2302692307691,-8.38526923077,-6.936130341879998,0.0,,50.17083333333334,50.971153846153825,-0.80032051282,-0.34921652421643107,0.0,,48.01249999999995,48.82500000000002,-0.8125,-0.13141025641040904,0.0,
2014-10-01,121.5,108.24002,91.7,71.4,66.4,69.8,457.5,190.931,49.1,46.5,122.45833333333333,124.28846153846153,-1.83012820513,-1.1623931623925572,0.0,,109.45918416666673,110.22848500000002,-0.769300833333,-0.6315987393158936,0.0,sell,91.63333333333337,92.03461538461536,-0.401282051282,-0.5386752136751101,1.0,,73.53333333333346,75.49230769230778,-1.95897435897,-1.5173076923058872,0.0,,67.19166666666666,68.86153846153844,-1.66987179487,-1.6600427350433302,0.0,,70.8833333333334,72.37307692307701,-1.48974358974,-1.4898148148144428,1.0,buy,472.0833333333333,492.1923076923077,-20.108974359,-9.454059829070435,0.0,,191.01416666666648,199.63588461538444,-8.62171794872,-7.50319373219333,0.0,,50.09583333333334,50.867307692307676,-0.771474358974,-0.4599002849000977,0.0,,47.84583333333328,48.74423076923079,-0.898397435898,-0.2950142450144091,0.0,
2014-10-02,121.0,107.24995,91.5,70.9,66.8,69.1,456.0,190.433,48.6,46.6,122.33333333333333,124.11538461538461,-1.78205128205,-1.3575498575491127,0.0,,109.27584750000005,110.12271384615386,-0.846866346154,-0.5682673931618936,0.0,,91.6416666666667,91.9576923076923,-0.316025641026,-0.5143162393162212,1.0,,73.19166666666679,75.19615384615393,-2.00448717949,-1.6628917378902208,0.0,,67.10833333333333,68.64999999999998,-1.54166666667,-1.6993589743599966,1.0,buy,70.70000000000006,72.1153846153847,-1.41538461538,-1.5334045584033318,1.0,,468.6666666666667,490.46153846153845,-21.7948717949,-11.940883190896878,0.0,,190.51566666666648,198.94565384615368,-8.42998717949,-7.8842051282055525,0.0,,50.00000000000001,50.73269230769229,-0.732692307692,-0.5555199430197644,0.0,,47.70416666666662,48.63076923076925,-0.926602564103,-0.4466168091169646,0.0,
2014-10-03,124.5,109.22997,91.8,71.5,67.6,69.7,455.0,189.93400000000003,50.0,48.05,122.33333333333333,124.09615384615384,-1.76282051282,-1.5081908831901127,0.0,,109.12001000000005,110.00848000000002,-0.88847,-0.5485755769230046,0.0,,91.65000000000002,91.88461538461539,-0.234615384615,-0.47428774928766565,1.0,,72.88333333333345,74.92692307692316,-2.04358974359,-1.7821937321922208,0.0,,67.06666666666666,68.47307692307689,-1.40641025641,-1.705270655271108,1.0,,70.52500000000008,71.88076923076932,-1.35576923077,-1.5490028490022207,1.0,,465.125,488.86538461538464,-23.7403846154,-14.475071225086655,0.0,,190.0171666666665,198.19788461538445,-8.18071794872,-8.139514957265552,0.0,,49.98333333333334,50.66346153846152,-0.680128205128,-0.6300569800567776,0.0,,47.670833333333285,48.57115384615387,-0.900320512821,-0.5778133903136312,0.0,
2014-10-06,126.0,108.34997,91.1,70.9,66.4,68.8,466.0,193.922,50.0,47.8,122.41666666666667,124.17307692307692,-1.75641025641,-1.6185897435888905,0.0,,108.79917000000006,109.86040000000003,-1.06123,-0.580985384615338,0.0,,91.575,91.8153846153846,-0.240384615385,-0.43297720797722117,1.0,,72.53333333333345,74.673076923077,-2.13974358974,-1.8786324786311097,0.0,,66.88333333333333,68.31538461538459,-1.43205128205,-1.6894586894588859,1.0,,70.29166666666673,71.6653846153847,-1.37371794872,-1.5405982905977764,1.0,,462.2916666666667,487.5769230769231,-25.2852564103,-16.925925925946657,0.0,,190.1417499999998,197.60349999999983,-7.46175,-8.232559116809997,1.0,buy,49.925000000000004,50.624999999999986,-0.7,-0.6837606837604443,0.0,,47.570833333333276,48.53269230769233,-0.961858974359,-0.6911680911683312,0.0,
