,Date,money_2330,money_2317,money_2412,money_1301,money_1303,money_1326,money_2454,money_2308,money_2882,money_2881,test
340,2013-03-06,1003100.0,1012099.6399999997,996200.0,987100.1,1002500.1,1004300.1,703500.0,896009.4999999999,1006418.8,1000249.8,9611478.040000001
341,2013-03-07,1003100.0,1012099.6399999997,996200.0,987100.1,1002500.1,1004300.1,703500.0,896009.4999999999,1006418.8,1000249.8,9611478.040000001
342,2013-03-08,1003100.0,1012099.6399999997,903900.0,987100.1,1002500.1,1004300.1,703500.0,1007676.4999999999,1006418.8,1000249.8,9630845.040000001
343,2013-03-11,1003100.0,1012099.6399999997,903900.0,987100.1,1002500.1,1004300.1,703500.0,1007676.4999999999,964674.5,956249.8,9545100.74
344,2013-03-12,1003100.0,1012099.6399999997,903900.0,987100.1,1002500.1,1004300.1,703500.0,1007676.4999999999,964674.5,956249.8,9545100.74
345,2013-03-13,1003100.0,1012099.6399999997,903900.0,987100.1,1002500.1,1004300.1,703500.0,1007676.4999999999,964674.5,956249.8,9545100.74
346,2013-03-14,1003100.0,1012099.6399999997,903900.0,987100.1,1002500.1,1004300.1,703500.0,1007676.4999999999,964674.5,956249.8,9545100.74
347,2013-03-15,1003100.0,1012099.6399999997,903900.0,912600.1,1002500.1,1004300.1,703500.0,887534.4999999999,964674.5,956249.8,9350458.74
348,2013-03-18,1003100.0,1012099.6399999997,903900.0,912600.1,1002500.1,1004300.1,703500.0,887534.4999999999,964674.5,956249.8,9350458.74
349,2013-03-19,1003100.0,920579.6899999997,903900.0,912600.1,1002500.1,1004300.1,703500.0,887534.4999999999,964674.5,956249.8,9258938.79
350,2013-03-20,1003100.0,920579.6899999997,903900.0,912600.1,1002500.1,1004300.1,1042500.0,887534.4999999999,964674.5,956249.8,9597938.79
351,2013-03-21,1003100.0,920579.6899999997,903900.0,912600.1,1002500.1,933800.1,1042500.0,887534.4999999999,1004975.9,956249.8,9567740.19
352,2013-03-22,1003100.0,920579.6899999997,903900.0,912600.1,1002500.1,933800.1,1042500.0,887534.4999999999,1004975.9,956249.8,9567740.19
353,2013-03-25,1003100.0,920579.6899999997,903900.0,912600.1,1002500.1,1004600.1,1042500.0,887534.4999999999,1004975.9,956249.8,9638540.19
354,2013-03-26,1003100.0,920579.6899999997,903900.0,912600.1,1002500.1,1004600.1,1042500.0,887534.4999999999,1004975.9,998099.8,9680390.19
355,2013-03-27,1003100.0,920579.6899999997,903900.0,983400.1,1002500.1,1004600.1,1042500.0,887534.4999999999,1004975.9,998099.8,9751190.19
356,2013-03-28,1003100.0,920579.6899999997,903900.0,983400.1,1002500.1,1004600.1,1042500.0,887534.4999999999,1004975.9,998099.8,9751190.19
357,2013-03-29,1003100.0,920579.6899999997,903900.0,983400.1,1002500.1,1004600.1,1042500.0,887534.4999999999,1004975.9,998099.8,9751190.19
358,2013-04-01,1003100.0,920579.6899999997,903900.0,912200.1,1002500.1,1004600.1,1042500.0,887534.4999999999,1004975.9,998099.8,9679990.19
359,2013-04-02,1003100.0,920579.6899999997,903900.0,912200.1,948800.1,1004600.1,1042500.0,887534.4999999999,1004975.9,998099.8,9626290.19
360,2013-04-03,902600.0,920579.6899999997,903900.0,912200.1,948800.1,1004600.1,1042500.0,887534.4999999999,1004975.9,998099.8,9525790.19
361,2013-04-04,902600.0,920579.6899999997,903900.0,912200.1,948800.1,1004600.1,1042500.0,887534.4999999999,1004975.9,998099.8,9525790.19
362,2013-04-05,902600.0,920579.6899999997,903900.0,912200.1,948800.1,1004600.1,1042500.0,887534.4999999999,1004975.9,998099.8,9525790.19
363,2013-04-08,902600.0,920579.6899999997,903900.0,912200.1,948800.1,937500.1,692500.0,887534.4999999999,1004975.9,998099.8,9108690.19
364,2013-04-09,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,887534.4999999999,1004975.9,998099.8,9197240.14
365,2013-04-10,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,887534.4999999999,1004975.9,998099.8,9197240.14
366,2013-04-11,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,887534.4999999999,1004975.9,998099.8,9197240.14
367,2013-04-12,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,887534.4999999999,1004975.9,998099.8,9197240.14
368,2013-04-15,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,887534.4999999999,1004975.9,998099.8,9197240.14
369,2013-04-16,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,1022133.4999999999,1004975.9,998099.8,9331839.14
370,2013-04-17,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,1022133.4999999999,1004975.9,998099.8,9331839.14
371,2013-04-18,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,1022133.4999999999,1004975.9,998099.8,9331839.14
372,2013-04-19,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,1022133.4999999999,1004975.9,998099.8,9331839.14
373,2013-04-22,902600.0,1009129.6399999997,903900.0,912200.1,948800.1,937500.1,692500.0,1022133.4999999999,1004975.9,956299.8,9290039.14
374,2013-04-23,902600.0,1009129.6399999997,903900.0,981200.1,948800.1,937500.1,1057500.0,1022133.4999999999,1004975.9,956299.8,9724039.14
375,2013-04-24,902600.0,1009129.6399999997,903900.0,908900.1,948800.1,937500.1,692500.0,1022133.4999999999,1004975.9,956299.8,9286739.14
376,2013-04-25,902600.0,1009129.6399999997,903900.0,908900.1,948800.1,937500.1,692500.0,1022133.4999999999,1004975.9,956299.8,9286739.14
377,2013-04-26,902600.0,1009129.6399999997,903900.0,908900.1,948800.1,937500.1,1047500.0,1022133.4999999999,1004975.9,956299.8,9641739.14
378,2013-04-29,902600.0,1009129.6399999997,903900.0,908900.1,948800.1,937500.1,1047500.0,881053.4999999999,966266.6,956299.8,9461949.84
379,2013-04-30,902600.0,1009129.6399999997,903900.0,908900.1,948800.1,937500.1,1047500.0,881053.4999999999,966266.6,956299.8,9461949.84
380,2013-05-01,902600.0,1009129.6399999997,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,956299.8,9101949.84
381,2013-05-02,902600.0,925089.6199999996,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,956299.8,9017909.819999998
382,2013-05-03,902600.0,925089.6199999996,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,956299.8,9017909.819999998
383,2013-05-06,902600.0,925089.6199999996,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,956299.8,9017909.819999998
384,2013-05-07,902600.0,925089.6199999996,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,956299.8,9017909.819999998
385,2013-05-08,902600.0,925089.6199999996,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,956299.8,9017909.819999998
386,2013-05-09,902600.0,925089.6199999996,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,956299.8,9017909.819999998
387,2013-05-10,902600.0,925089.6199999996,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,997699.8,9059309.819999998
388,2013-05-13,902600.0,925089.6199999996,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,997699.8,9059309.819999998
389,2013-05-14,902600.0,925089.6199999996,903900.0,908900.1,948800.1,937500.1,687500.0,881053.4999999999,966266.6,997699.8,9059309.819999998
390,2013-05-15,902600.0,925089.6199999996,903900.0,908900.1,1011500.1,937500.1,687500.0,1026619.4999999999,966266.6,997699.8,9267575.819999998
391,2013-05-16,1016100.0,925089.6199999996,903900.0,908900.1,1011500.1,937500.1,687500.0,1026619.4999999999,966266.6,997699.8,9381075.819999998
392,2013-05-17,1016100.0,925089.6199999996,903900.0,908900.1,1011500.1,937500.1,687500.0,1026619.4999999999,966266.6,997699.8,9381075.819999998
393,2013-05-20,1016100.0,925089.6199999996,903900.0,908900.1,1011500.1,937500.1,687500.0,1026619.4999999999,966266.6,997699.8,9381075.819999998
394,2013-05-21,1016100.0,925089.6199999996,903900.0,908900.1,1011500.1,937500.1,1065000.0,1026619.4999999999,966266.6,997699.8,9758575.82
395,2013-05-22,1016100.0,925089.6199999996,903900.0,908900.1,1011500.1,937500.1,1065000.0,1026619.4999999999,966266.6,997699.8,9758575.82
396,2013-05-23,1016100.0,925089.6199999996,903900.0,980100.1,1011500.1,937500.1,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,9869331.02
397,2013-05-24,1016100.0,1009679.6099999996,903900.0,980100.1,1011500.1,937500.1,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,9953921.01
398,2013-05-27,1016100.0,1009679.6099999996,903900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10025620.91
399,2013-05-28,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
400,2013-05-29,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
401,2013-05-30,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
402,2013-05-31,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
403,2013-06-03,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
404,2013-06-04,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
405,2013-06-05,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
406,2013-06-06,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
407,2013-06-07,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
408,2013-06-10,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
409,2013-06-11,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
410,2013-06-12,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,1065000.0,1026619.4999999999,1005821.7999999999,997699.8,10122620.91
411,2013-06-13,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,704000.0,1026619.4999999999,1005821.7999999999,997699.8,9761620.91
412,2013-06-14,1016100.0,1009679.6099999996,1000900.0,980100.1,1011500.1,1009200.0,704000.0,1026619.4999999999,1005821.7999999999,997699.8,9761620.91
413,2013-06-17,1016100.0,1009679.6099999996,1000900.0,910400.1,1011500.1,1009200.0,704000.0,1026619.4999999999,965818.7999999999,997699.8,9651917.91
414,2013-06-18,1016100.0,1009679.6099999996,1000900.0,910400.1,1011500.1,1009200.0,1059500.0,1026619.4999999999,965818.7999999999,957899.8,9967617.91
415,2013-06-19,910600.0,1009679.6099999996,1000900.0,910400.1,1011500.1,1009200.0,1059500.0,1026619.4999999999,965818.7999999999,957899.8,9862117.91
416,2013-06-20,910600.0,1009679.6099999996,905600.0,910400.1,1011500.1,941200.0,1059500.0,1026619.4999999999,965818.7999999999,957899.8,9698817.91
417,2013-06-21,910600.0,1009679.6099999996,905600.0,910400.1,1011500.1,941200.0,1059500.0,1026619.4999999999,965818.7999999999,957899.8,9698817.91
418,2013-06-24,1011600.0,1009679.6099999996,905600.0,910400.1,952800.1,941200.0,1059500.0,890525.4999999999,965818.7999999999,957899.8,9605023.91
419,2013-06-25,1011600.0,1009679.6099999996,905600.0,910400.1,952800.1,941200.0,1059500.0,1022631.4999999999,965818.7999999999,957899.8,9737129.91
420,2013-06-26,1011600.0,1009679.6099999996,905600.0,910400.1,952800.1,941200.0,1059500.0,1022631.4999999999,965818.7999999999,957899.8,9737129.91
421,2013-06-27,1011600.0,1009679.6099999996,905600.0,910400.1,952800.1,941200.0,1059500.0,1022631.4999999999,965818.7999999999,957899.8,9737129.91
422,2013-06-28,1011600.0,1009679.6099999996,905600.0,910400.1,952800.1,941200.0,1059500.0,1022631.4999999999,965818.7999999999,957899.8,9737129.91
423,2013-07-01,903600.0,1009679.6099999996,905600.0,910400.1,952800.1,941200.0,1059500.0,1022631.4999999999,965818.7999999999,957899.8,9629129.91
424,2013-07-02,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,1059500.0,877563.5,965818.7999999999,957899.8,9403431.870000001
425,2013-07-03,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,1059500.0,877563.5,965818.7999999999,957899.8,9403431.870000001
426,2013-07-04,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,1059500.0,877563.5,965818.7999999999,995049.8,9440581.870000001
427,2013-07-05,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,1059500.0,877563.5,965818.7999999999,995049.8,9440581.870000001
428,2013-07-08,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,1059500.0,877563.5,1005622.7999999999,995049.8,9480385.870000001
429,2013-07-09,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,706000.0,877563.5,1005622.7999999999,995049.8,9126885.87
430,2013-07-10,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,706000.0,877563.5,1005622.7999999999,995049.8,9126885.87
431,2013-07-11,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,706000.0,877563.5,1005622.7999999999,955099.8,9086935.87
432,2013-07-12,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,706000.0,877563.5,962385.7999999999,955099.8,9043698.87
433,2013-07-15,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,706000.0,877563.5,962385.7999999999,955099.8,9043698.87
434,2013-07-16,903600.0,929049.5699999996,905600.0,910400.1,952800.1,941200.0,706000.0,877563.5,962385.7999999999,955099.8,9043698.87
435,2013-07-17,903600.0,929049.5699999996,1001000.0,910400.1,952800.1,941200.0,706000.0,877563.5,962385.7999999999,955099.8,9139098.87
436,2013-07-18,903600.0,929049.5699999996,1001000.0,910400.1,952800.1,941200.0,706000.0,877563.5,962385.7999999999,955099.8,9139098.87
437,2013-07-19,1001800.0,929049.5699999996,1001000.0,910400.1,952800.1,941200.0,706000.0,877563.5,962385.7999999999,955099.8,9237298.87
438,2013-07-22,1001800.0,929049.5699999996,1001000.0,910400.1,952800.1,941200.0,706000.0,877563.5,962385.7999999999,955099.8,9237298.87
439,2013-07-23,1001800.0,929049.5699999996,1001000.0,910400.1,952800.1,941200.0,706000.0,1024126.5,962385.7999999999,955099.8,9383861.870000001
440,2013-07-24,1001800.0,929049.5699999996,1001000.0,910400.1,952800.1,941200.0,706000.0,1024126.5,962385.7999999999,955099.8,9383861.870000001
441,2013-07-25,1001800.0,929049.5699999996,1001000.0,910400.1,952800.1,941200.0,706000.0,1024126.5,962385.7999999999,955099.8,9383861.870000001
442,2013-07-26,1001800.0,929049.5699999996,1001000.0,910400.1,952800.1,941200.0,706000.0,1024126.5,962385.7999999999,955099.8,9383861.870000001
443,2013-07-29,1001800.0,929049.5699999996,1001000.0,910400.1,952800.1,941200.0,706000.0,1024126.5,962385.7999999999,955099.8,9383861.870000001
444,2013-07-30,1001800.0,1015619.6099999996,1001000.0,986800.1,952800.1,1017600.0,1061500.0,1024126.5,962385.7999999999,955099.8,9978731.91
445,2013-07-31,1001800.0,1015619.6099999996,1001000.0,986800.1,952800.1,1017600.0,1061500.0,1024126.5,1005985.8999999999,955099.8,10022332.01
446,2013-08-01,1001800.0,1015619.6099999996,1001000.0,986800.1,1014800.1,1017600.0,1061500.0,1024126.5,1005985.8999999999,955099.8,10084332.01
447,2013-08-02,1001800.0,1015619.6099999996,1001000.0,986800.1,1014800.1,1017600.0,1061500.0,1024126.5,1005985.8999999999,955099.8,10084332.01
448,2013-08-05,1001800.0,1015619.6099999996,1001000.0,986800.1,1014800.1,1017600.0,703000.0,1024126.5,1005985.8999999999,955099.8,9725832.01
449,2013-08-06,1001800.0,1015619.6099999996,1001000.0,986800.1,1014800.1,1017600.0,703000.0,1024126.5,1005985.8999999999,955099.8,9725832.01
450,2013-08-07,1001800.0,1015619.6099999996,1001000.0,986800.1,1014800.1,1017600.0,703000.0,1024126.5,1005985.8999999999,955099.8,9725832.01
451,2013-08-08,905400.0,1015619.6099999996,1001000.0,986800.1,1014800.1,1017600.0,703000.0,1024126.5,1005985.8999999999,996099.8,9670432.01
452,2013-08-09,905400.0,1015619.6099999996,1001000.0,986800.1,1014800.1,1017600.0,703000.0,1024126.5,1005985.8999999999,996099.8,9670432.01
453,2013-08-12,905400.0,1015619.6099999996,1001000.0,986800.1,1014800.1,1017600.0,703000.0,1024126.5,1005985.8999999999,996099.8,9670432.01
454,2013-08-13,905400.0,1015619.6099999996,907000.0,986800.1,1014800.1,1017600.0,703000.0,1024126.5,1005985.8999999999,996099.8,9576432.01
455,2013-08-14,905400.0,1015619.6099999996,907000.0,986800.1,1014800.1,1017600.0,703000.0,1024126.5,1005985.8999999999,996099.8,9576432.01
456,2013-08-15,905400.0,1015619.6099999996,907000.0,986800.1,1014800.1,1017600.0,703000.0,888530.5,1005985.8999999999,996099.8,9440836.01
457,2013-08-16,1001900.0,1015619.6099999996,907000.0,986800.1,1014800.1,1017600.0,1063000.0,888530.5,1005985.8999999999,996099.8,9897336.01
458,2013-08-19,906400.0,1015619.6099999996,907000.0,986800.1,1014800.1,1017600.0,1063000.0,1021135.5,1005985.8999999999,996099.8,9934441.01
459,2013-08-20,906400.0,927509.6399999997,907000.0,986800.1,1014800.1,1017600.0,693000.0,1021135.5,1005985.8999999999,996099.8,9476331.040000001
460,2013-08-21,906400.0,927509.6399999997,907000.0,986800.1,1014800.1,1017600.0,693000.0,1021135.5,1005985.8999999999,996099.8,9476331.040000001
461,2013-08-22,906400.0,927509.6399999997,907000.0,986800.1,1014800.1,1017600.0,693000.0,1021135.5,1005985.8999999999,996099.8,9476331.040000001
462,2013-08-23,906400.0,927509.6399999997,907000.0,986800.1,1014800.1,1017600.0,693000.0,1021135.5,1005985.8999999999,996099.8,9476331.040000001
463,2013-08-26,906400.0,927509.6399999997,907000.0,986800.1,1014800.1,941600.0,1060500.0,1021135.5,1005985.8999999999,996099.8,9767831.040000001
464,2013-08-27,906400.0,927509.6399999997,907000.0,986800.1,1014800.1,941600.0,1060500.0,1021135.5,1005985.8999999999,996099.8,9767831.040000001
465,2013-08-28,906400.0,927509.6399999997,907000.0,986800.1,1014800.1,941600.0,694500.0,1021135.5,1005985.8999999999,996099.8,9401831.040000001
466,2013-08-29,906400.0,927509.6399999997,907000.0,986800.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,996099.8,9527341.940000001
467,2013-08-30,906400.0,927509.6399999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,996099.8,9452741.940000001
468,2013-09-02,906400.0,927509.6399999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,996099.8,9452741.940000001
469,2013-09-03,906400.0,927509.6399999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,996099.8,9452741.940000001
470,2013-09-04,906400.0,927509.6399999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,996099.8,9452741.940000001
471,2013-09-05,906400.0,927509.6399999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9411441.940000001
472,2013-09-06,906400.0,927509.6399999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9411441.940000001
473,2013-09-09,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9496141.950000001
474,2013-09-10,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9496141.950000001
475,2013-09-11,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9496141.950000001
476,2013-09-12,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9496141.950000001
477,2013-09-13,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9496141.950000001
478,2013-09-16,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9496141.950000001
479,2013-09-17,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9496141.950000001
480,2013-09-18,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,941600.0,1058000.0,883046.5,964285.7999999999,954799.8,9496141.950000001
481,2013-09-20,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,941600.0,688000.0,883046.5,964285.7999999999,954799.8,9126141.95
482,2013-09-23,906400.0,1012209.6499999997,907000.0,912200.1,956600.1,1020600.0,688000.0,883046.5,964285.7999999999,954799.8,9205141.95
483,2013-09-24,906400.0,1012209.6499999997,1001000.0,912200.1,956600.1,1020600.0,688000.0,883046.5,1006985.8999999999,954799.8,9341842.05
484,2013-09-25,1009400.0,1012209.6499999997,1001000.0,989700.1,956600.1,1020600.0,688000.0,883046.5,1006985.8999999999,954799.8,9522342.05
485,2013-09-26,1009400.0,1012209.6499999997,1001000.0,989700.1,956600.1,1020600.0,688000.0,883046.5,1006985.8999999999,954799.8,9522342.05
486,2013-09-27,1009400.0,1012209.6499999997,1001000.0,989700.1,956600.1,1020600.0,688000.0,883046.5,1006985.8999999999,954799.8,9522342.05
487,2013-09-30,1009400.0,1012209.6499999997,1001000.0,989700.1,1018800.1,1020600.0,688000.0,1026120.5,1006985.8999999999,954799.8,9727616.05
488,2013-10-01,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,1020600.0,1053500.0,881551.5,1006985.8999999999,954799.8,9865497.030000001
489,2013-10-02,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,1020600.0,1053500.0,881551.5,1006985.8999999999,954799.8,9865497.030000001
490,2013-10-03,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,1020600.0,1053500.0,881551.5,1006985.8999999999,954799.8,9865497.030000001
491,2013-10-04,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,1020600.0,1053500.0,881551.5,1006985.8999999999,996949.8,9907647.030000001
492,2013-10-07,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,1020600.0,1053500.0,881551.5,1006985.8999999999,996949.8,9907647.030000001
493,2013-10-08,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,937700.0,1053500.0,881551.5,961935.8999999999,953999.8,9736747.030000001
494,2013-10-09,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,937700.0,671500.0,881551.5,961935.8999999999,953999.8,9354747.030000001
495,2013-10-10,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,937700.0,671500.0,881551.5,961935.8999999999,953999.8,9354747.030000001
496,2013-10-11,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,937700.0,671500.0,881551.5,961935.8999999999,953999.8,9354747.030000001
497,2013-10-14,1009400.0,929159.6299999997,1001000.0,989700.1,1018800.1,937700.0,671500.0,881551.5,961935.8999999999,953999.8,9354747.030000001
498,2013-10-15,902400.0,929159.6299999997,1001000.0,989700.1,1018800.1,937700.0,671500.0,881551.5,961935.8999999999,953999.8,9247747.030000001
499,2013-10-16,902400.0,929159.6299999997,1001000.0,989700.1,1018800.1,937700.0,671500.0,1027117.5,961935.8999999999,953999.8,9393313.030000001
500,2013-10-17,902400.0,929159.6299999997,1001000.0,910500.1,953200.1,937700.0,671500.0,1027117.5,961935.8999999999,953999.8,9248513.030000001
501,2013-10-18,902400.0,929159.6299999997,1001000.0,910500.1,953200.1,937700.0,671500.0,1027117.5,961935.8999999999,953999.8,9248513.030000001
502,2013-10-21,902400.0,929159.6299999997,1001000.0,910500.1,953200.1,937700.0,671500.0,1027117.5,961935.8999999999,953999.8,9248513.030000001
503,2013-10-22,902400.0,1012209.6499999997,1001000.0,990300.1,1019200.1,1021400.0,671500.0,1027117.5,961935.8999999999,953999.8,9561063.05
504,2013-10-23,902400.0,1012209.6499999997,1001000.0,910700.1,1019200.1,1021400.0,671500.0,1027117.5,961935.8999999999,953999.8,9481463.05
505,2013-10-24,902400.0,1012209.6499999997,1001000.0,910700.1,1019200.1,1021400.0,671500.0,1027117.5,961935.8999999999,995449.8,9522913.05
506,2013-10-25,902400.0,1012209.6499999997,1001000.0,910700.1,1019200.1,1021400.0,671500.0,1027117.5,961935.8999999999,995449.8,9522913.05
507,2013-10-28,902400.0,1012209.6499999997,907800.0,910700.1,1019200.1,1021400.0,671500.0,1027117.5,1008285.8999999999,995449.8,9476063.05
508,2013-10-29,902400.0,1012209.6499999997,907800.0,910700.1,1019200.1,1021400.0,671500.0,1027117.5,1008285.8999999999,995449.8,9476063.05
509,2013-10-30,902400.0,929709.6599999997,907800.0,910700.1,1019200.1,1021400.0,671500.0,1027117.5,1008285.8999999999,995449.8,9393563.06
510,2013-10-31,902400.0,929709.6599999997,907800.0,910700.1,1019200.1,936500.0,1073500.0,1027117.5,1008285.8999999999,995449.8,9710663.06
511,2013-11-01,902400.0,929709.6599999997,907800.0,910700.1,1019200.1,936500.0,1073500.0,878061.5,1008285.8999999999,995449.8,9561607.06
512,2013-11-04,902400.0,929709.6599999997,907800.0,910700.1,1019200.1,1018500.0,641000.0,878061.5,1008285.8999999999,995449.8,9211107.06
513,2013-11-05,1008900.0,929709.6599999997,907800.0,986700.1,1019200.1,1018500.0,641000.0,878061.5,1008285.8999999999,995449.8,9393607.06
514,2013-11-06,1008900.0,929709.6599999997,907800.0,986700.1,1019200.1,1018500.0,641000.0,1022630.5,1008285.8999999999,995449.8,9538176.06
515,2013-11-07,1008900.0,929709.6599999997,907800.0,986700.1,1019200.1,1018500.0,641000.0,1022630.5,1008285.8999999999,995449.8,9538176.06
516,2013-11-08,1008900.0,929709.6599999997,907800.0,986700.1,1019200.1,1018500.0,641000.0,1022630.5,1008285.8999999999,995449.8,9538176.06
517,2013-11-11,1008900.0,1012099.6899999997,907800.0,986700.1,1019200.1,1018500.0,641000.0,1022630.5,1008285.8999999999,995449.8,9620566.09
518,2013-11-12,1008900.0,1012099.6899999997,907800.0,986700.1,1019200.1,1018500.0,641000.0,1022630.5,1008285.8999999999,995449.8,9620566.09
519,2013-11-13,1008900.0,1012099.6899999997,907800.0,986700.1,1019200.1,1018500.0,641000.0,1022630.5,1008285.8999999999,995449.8,9620566.09
520,2013-11-14,1008900.0,929159.7499999998,907800.0,986700.1,1019200.1,1018500.0,641000.0,1022630.5,1008285.8999999999,995449.8,9537626.15
521,2013-11-15,1008900.0,929159.7499999998,999700.0,986700.1,1019200.1,1018500.0,641000.0,1022630.5,1008285.8999999999,995449.8,9629526.15
522,2013-11-18,1008900.0,929159.7499999998,999700.0,986700.1,1019200.1,1018500.0,641000.0,1022630.5,1008285.8999999999,995449.8,9629526.15
